number,batch_size,corr_thresh,float_precision,limit_train_batches,log_every_n_steps,lstm_layers,max_epochs,max_prediction_length,n_splits,name,pct,reduce_on_plateau_patience,scaling_method,target,train_test_pct,val_MAPE,val_RMSE,attention_head_size,dropout,gradient_clip_val,hidden_continuous_size,hidden_size,learning_rate,duration,ckpt_path,max_encoder_length,max_study_epochs,max_train_epochs,train_loss,train_loss_epoch,train_loss_step,val_MAE,val_SMAPE,val_loss
93,16,0.25,medium,30,30,1,20.0,90,7,light,False,10,z-score,Last Price,0.75,0.266776442527771,39.637657165527344,14.0,0.1280958279843921,0.5344090841391622,66.0,76.0,0.5241534656126658,0 days 00:03:39.708722,,,,,,,,,,
159,16,0.25,medium,30,30,1,20.0,90,7,light,False,10,z-score,Last Price,0.75,0.2708263695240021,40.21163940429688,13.0,0.1641227145179738,0.547359276659945,43.0,48.0,0.1396081962075355,0 days 00:03:37.527778,,,,,,,,,,
100,12,0.25,medium,30,30,2,20.0,90,7,longrun,False,10,z-score,Last Price,0.75,0.2714625597000122,40.30502700805664,12.0,0.1536556963298314,0.5215154275037577,5.0,26.0,0.0252778048550227,0 days 00:22:51.150960,,,,,,,,,,
1,16,0.25,medium,30,30,1,20.0,90,7,light,False,10,z-score,Last Price,0.75,0.2756535410881042,42.23667526245117,6.0,0.2218054307714615,0.3161291907440412,26.0,38.0,0.0001090027781893,0 days 00:13:53.321121,,,,,,,,,,
172,16,0.25,medium,30,30,1,20.0,90,7,light,False,10,z-score,Last Price,0.75,0.277940571308136,41.24646759033203,15.0,0.1929210846898694,0.4915081976004402,39.0,42.0,0.0594201042274904,0 days 00:03:38.184481,,,,,,,,,,
8,16,0.25,medium,30,30,1,20.0,90,7,light,False,10,z-score,Last Price,0.75,0.2783286571502685,41.28343963623047,2.0,0.2963392634883295,0.0288075700000967,24.0,51.0,0.1255933725722439,0 days 00:03:38.252402,,,,,,,,,,
144,12,0.25,medium,30,30,2,20.0,90,7,longrun,False,10,z-score,Last Price,0.75,0.2828381955623626,41.915977478027344,11.0,0.1572116391876014,0.2845110524651746,7.0,37.0,0.0391547170584484,0 days 00:03:31.518283,,,,,,,,,,
76,12,0.25,medium,30,30,2,20.0,90,7,longrun,False,10,,Last Price,0.75,0.286956250667572,42.48881912231445,6.0,0.1006907370606798,0.2698797815495045,15.0,74.0,0.0365997878302778,0 days 00:03:32.138609,,,,,,,,,,
0,16,0.25,medium,30,30,2,,90,7,auto,False,10,z-score,Last Price,0.75,0.2901958525180816,44.21847915649414,,,,,,,0 days 05:44:19.019618,C:\Users\roman\Desktop\Bot\config_history\lstm_layers_2\auto\model_ckpts\val_loss=0.053-epoch=15.ckpt,8259.0,30.0,100.0,0.1180605366826057,0.1180605366826057,0.1177035272121429,43.109825134277344,0.3411847949028015,0.2901958525180816
182,12,0.25,medium,30,30,2,20.0,90,7,longrun,False,10,z-score,Last Price,0.75,0.2933924496173858,43.43433380126953,16.0,0.208453897696312,0.1389345359527305,3.0,46.0,0.0273856804468514,0 days 00:03:31.521875,,,,,,,,,,
126,12,0.25,medium,30,30,2,20.0,90,7,longrun,False,10,z-score,Last Price,0.75,0.2956251800060272,43.732852935791016,15.0,0.1312131354495093,0.286107291439467,4.0,58.0,0.0240647561355552,0 days 00:03:30.733738,,,,,,,,,,
20,12,0.25,medium,30,30,2,20.0,90,7,longrun,False,10,,Last Price,0.75,0.2976463437080383,45.23348617553711,13.0,0.1192582164323833,0.4810845004608444,3.0,8.0,0.0123099933596486,0 days 00:03:26.842137,,,,,,,,,,
107,12,0.25,medium,30,30,2,20.0,90,7,longrun,False,10,z-score,Last Price,0.75,0.3138963282108307,46.36463928222656,15.0,0.1209409720115226,0.7624434101282832,11.0,76.0,0.0668016990436355,0 days 00:03:34.501093,,,,,,,,,,
126,16,0.25,medium,30,30,1,20.0,90,7,light,False,10,z-score,Last Price,0.75,0.3140466511249542,46.36598205566406,13.0,0.1505503232286935,0.5760867870658409,59.0,68.0,0.0291982789892877,0 days 00:03:38.837369,,,,,,,,,,
77,12,0.25,medium,30,30,2,20.0,90,7,longrun,False,10,,Last Price,0.75,0.3266227841377258,48.185428619384766,13.0,0.124194019525518,0.2355687371550366,13.0,100.0,0.0201612843486016,0 days 00:03:31.479879,,,,,,,,,,
14,16,0.25,medium,30,30,1,20.0,90,7,light,False,10,z-score,Last Price,0.75,0.3268926739692688,49.4673080444336,14.0,0.1707535601915249,0.5654060069576682,1.0,5.0,0.036425692737683,0 days 00:03:29.060008,,,,,,,,,,
95,12,0.25,medium,30,30,2,20.0,90,7,longrun,False,10,,Last Price,0.75,0.3284338712692261,48.45296478271485,14.0,0.1624889343600976,0.6656650248107409,4.0,67.0,0.0170003078923423,0 days 00:03:30.343155,,,,,,,,,,
169,12,0.25,medium,30,30,2,20.0,90,7,longrun,False,10,z-score,Last Price,0.75,0.3285360932350158,49.70363998413086,3.0,0.1233269536967514,0.0353140244759531,3.0,7.0,0.0077963973852774,0 days 00:03:30.812656,,,,,,,,,,
1,16,0.25,medium,30,30,1,,90,7,auto,False,10,z-score,Last Price,0.75,0.3290934860706329,49.7316780090332,,,,,,,0 days 02:35:31.432800,C:\Users\roman\Desktop\Bot\config_history\lstm_layers_2\auto\model_ckpts\val_loss=0.280-epoch=01.ckpt,8259.0,30.0,100.0,0.0343789979815483,0.0343789979815483,0.0423503443598747,48.77571487426758,0.3955104351043701,0.3290934860706329
22,12,0.25,medium,30,30,2,20.0,90,7,longrun,False,10,,Last Price,0.75,0.3298181295394897,49.88946914672852,16.0,0.1359785852137963,0.4590800109604709,2.0,6.0,0.0580370570028388,0 days 00:03:25.662934,,,,,,,,,,
88,16,0.25,medium,30,30,1,20.0,90,7,light,False,10,z-score,Last Price,0.75,0.3428668677806854,50.50349044799805,13.0,0.1789430549560016,0.4694234704933041,86.0,98.0,0.9906757973290518,0 days 00:03:42.093869,,,,,,,,,,
137,12,0.25,medium,30,30,2,20.0,90,7,longrun,False,10,z-score,Last Price,0.75,0.3437247276306152,50.63352966308594,14.0,0.1186910218292204,0.446437268034025,4.0,48.0,0.0300544633695944,0 days 00:03:30.338073,,,,,,,,,,
177,16,0.25,medium,30,30,1,20.0,90,7,light,False,10,z-score,Last Price,0.75,0.3566792905330658,53.72734451293945,15.0,0.1286523935607912,0.5394833560577802,4.0,4.0,0.035835515241655,0 days 00:03:14.908089,,,,,,,,,,
148,12,0.25,medium,30,30,2,20.0,90,7,longrun,False,10,z-score,Last Price,0.75,0.3793721497058868,55.76597213745117,13.0,0.1286944161795147,0.0777254783481748,9.0,27.0,0.0098935436476335,0 days 00:22:53.240692,,,,,,,,,,
1,16,0.25,medium,30,30,1,,90,7,auto,False,10,z-score,Last Price,0.75,0.3816416561603546,57.47804260253906,,,,,,,0 days 02:46:06.577601,C:\Users\roman\Desktop\Bot\config_history\lstm_layers_2\auto\model_ckpts\val_loss=0.328-epoch=00.ckpt,8259.0,30.0,100.0,0.039125844836235,0.039125844836235,0.0377627946436405,56.52423477172852,0.4735875427722931,0.3816416561603546
1,16,0.25,medium,30,30,1,,90,7,auto,False,10,z-score,Last Price,0.75,0.4015178382396698,60.22261428833008,,,,,,,0 days 02:36:09.156234,C:\Users\roman\Desktop\Bot\config_history\lstm_layers_2\auto\model_ckpts\val_loss=0.350-epoch=01.ckpt,8259.0,30.0,100.0,0.0743106678128242,0.0743106678128242,0.0590378753840923,59.40340042114258,0.5039147138595581,0.4015178382396698
7,16,0.25,medium,30,30,1,20.0,90,7,light,False,10,z-score,Last Price,0.75,0.4048674404621124,60.69427490234375,15.0,0.2488941045882801,0.0445950879459525,1.0,2.0,0.1125581115043657,0 days 00:03:26.161941,,,,,,,,,,
4,16,0.25,medium,30,30,1,20.0,90,7,light,False,10,z-score,Last Price,0.75,0.4627766907215118,69.0692138671875,7.0,0.140304768712407,0.5034766285548194,3.0,3.0,0.0024308928677519,0 days 00:03:16.432100,,,,,,,,,,
42,12,0.25,medium,30,30,2,20.0,90,7,longrun,False,10,,Last Price,0.75,0.4773295819759369,71.13731384277344,15.0,0.1552732960828333,0.5196082876375605,6.0,32.0,0.0053180072001825,0 days 00:03:31.690901,,,,,,,,,,
3,16,0.25,medium,30,30,1,20.0,90,7,light,False,10,z-score,Last Price,0.75,0.4965485334396362,73.96516418457031,9.0,0.1745671110695204,0.0140534498130143,2.0,44.0,0.0021325853276372,0 days 00:03:33.428565,,,,,,,,,,
9,12,0.25,medium,30,30,2,20.0,90,7,longrun,False,10,,Last Price,0.75,0.5055686831474304,75.28780364990234,15.0,0.2673205162764015,0.7238777464447388,3.0,10.0,0.0020957117104192,0 days 00:03:27.522091,,,,,,,,,,
6,12,0.25,medium,30,30,2,20.0,90,7,longrun,False,10,,Last Price,0.75,0.5470131635665894,81.29141235351562,11.0,0.1205657402720335,0.0191124904670297,2.0,2.0,0.0040066689046436,0 days 00:03:17.406480,,,,,,,,,,
6,16,0.25,medium,30,30,1,20.0,90,7,light,False,10,z-score,Last Price,0.75,0.6442067623138428,95.42616271972656,9.0,0.2428310530989572,0.0229491759883756,2.0,2.0,0.0001497188404631,0 days 00:03:19.157531,,,,,,,,,,
10,12,0.25,medium,30,30,2,20.0,90,7,longrun,False,10,,Last Price,0.75,0.6549279689788818,96.9097671508789,16.0,0.2169934524026829,0.0101399119835604,3.0,8.0,0.0001808052736602,0 days 00:03:27.243926,,,,,,,,,,
9,16,0.25,medium,30,30,1,20.0,90,7,light,False,10,z-score,Last Price,0.75,0.6879151463508606,101.79009246826172,16.0,0.1331905071462498,0.2345074716905349,3.0,5.0,0.0002731846938206,0 days 00:03:30.518217,,,,,,,,,,
2,16,0.25,medium,30,30,1,20.0,90,7,light,False,10,z-score,Last Price,0.75,0.714867889881134,105.71733856201172,6.0,0.1747465290878717,0.1007624489191941,1.0,1.0,0.2357361343383065,0 days 00:03:20.199522,,,,,,,,,,
184,12,0.25,medium,30,30,2,20.0,90,7,longrun,False,10,z-score,Last Price,0.75,0.735895037651062,108.6989974975586,16.0,0.1441496343036005,0.4291846601479995,4.0,4.0,0.0187636892914345,0 days 00:03:18.534439,,,,,,,,,,
2,12,0.25,medium,30,30,2,20.0,90,7,longrun,False,10,,Last Price,0.75,0.7801513671875,115.23320770263672,6.0,0.1563501279271047,0.9485226778454529,1.0,2.0,0.0125761211003565,0 days 00:03:22.195721,,,,,,,,,,
2,16,0.25,medium,30,30,1,,90,7,auto_pct,True,10,z-score,Last Price (%),0.75,1.1669996976852417,0.8576865196228027,,,,,,,0 days 00:47:22.368428,C:\Users\roman\Desktop\Bot\config_history\lstm_layers_1\auto\model_ckpts\val_loss=0.800-epoch=00.ckpt,8259.0,30.0,100.0,0.9451219439506532,0.9451219439506532,0.9178325533866882,0.579962432384491,1.9117069244384768,1.1669996976852417
0,12,0.25,medium,30,30,1,,90,7,auto,False,10,z-score,close,0.75,1.7371195554733276,0.8545758724212646,,,,,,,0 days 01:36:52.218353,C:\Users\roman\Desktop\Bot\config_history\lstm_layers_2\auto_new_dataset\model_ckpts\val_loss=1.110-epoch=00.ckpt,20075.0,30.0,200.0,4.553297519683838,4.553297519683838,1.4929152727127075,0.422690212726593,0.956720769405365,1.7371195554733276
