Datetime,Ticker,Revenue,Cost of Revenue,Gross Profit,Other Operating Income,Operating Income,Non-Operating Income Loss,Pretax Income,Income Tax Expense,Net Extraordinary Losses,Net Income,"Basic EPS, GAAP",Diluted Weighted Avr # of Shares,"Diluted EPS, GAAP",EBITDA,Trailing 12M EBITDA Margin,Gross Margin,Operating Margin,Profit Margin,Dividends per Share,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Non-Cash Working Capital,Change in Accounts & Notes Receivable,Change in Inventories,Change in Accounts Payable,Change in Other,Cash from Operating Activities,Change in Fixed & Intangible Assets,Acquisition of Fixed & Intangibles,Other Investing Activities,Cash from Investing Activities,Dividends Paid,Cash from Repaid Debt,Cash from Repurchase of Equity,Other Financing Activities,Cash from Financing Activities,Net Changes in Cash,Free Cash Flow,Free Cash Flow per Basic Share,Price to Free Cash Flow,Cash Flow to Net Income,"Cash, Cash Equivalents & STI",Accounts & Notes Receivable,Inventories,"Property, Plant & Equip",LT Investments & Receivables,Other LT Assets,Total Noncurrent Assets,Total Assets,Payables & Accruals,ST Debt,Other ST Liabilities,Total Current Liabilities,LT Debt,Other LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Share Capital & APIC,Other Equity,Equity Before Minority Interest,Total Equity,Total Liabilities & Equity,Net Debt,Cash Conversion Cycle,Number of Employees,Last Price,Sales Actual,Net Income Actual,Enterprise Value,Price to Book,P/E,Shares Outstanding,Capital Expenditures,Personal Consumption Expenditures,CPI Urban Consumers YOY,ISM Manufacturing,Change in Nonfarm Payrolls,Unemployment Rate,Housing Starts,US Trade Balance
2001-03-27,AAPL,1007,1028,-21,0,-420,-125,-295,-88,-12,-195,-0.0104,18881.52,-0.0104,-396,1.354,-2.0854,-41.708,-19.3644,0,24,-178,-92,-86,336,512,12,-520,332,-13,-22,-22,579,556,0,0,3,0,3,546,-35,-0.0019,21.2646,0.9294,4065,441,21,325,447,288,1060,5986,637,0,1000,1637,311,326,637,2274,1578,41,3712,3712,5986,-3754,-26.6573,6960,0.408,1007,-207,4162.683,2.1292,26.1354,19377.624,-22,0.18,3.5,42.1,92,4.2,1625,-29.301
2001-03-28,AAPL,1007,1028,-21,0,-420,-125,-295,-88,-12,-195,-0.0104,18881.52,-0.0104,-396,1.354,-2.0854,-41.708,-19.3644,0,24,-178,-92,-86,336,512,12,-520,332,-13,-22,-22,579,556,0,0,3,0,3,546,-35,-0.0019,20.6137,0.9294,4065,441,21,325,447,288,1060,5986,637,0,1000,1637,311,326,637,2274,1578,41,3712,3712,5986,-3754,-26.6573,6960,0.396,1007,-207,3920.4627,2.064,25.3354,19377.624,-22,0.18,3.5,42.1,92,4.2,1625,-29.301
2001-03-29,AAPL,1007,1028,-21,0,-420,-125,-295,-88,-12,-195,-0.0104,18881.52,-0.0104,-396,1.354,-2.0854,-41.708,-19.3644,0,24,-178,-92,-86,336,512,12,-520,332,-13,-22,-22,579,556,0,0,3,0,3,546,-35,-0.0019,20.9484,0.9294,4065,441,21,325,447,288,1060,5986,637,0,1000,1637,311,326,637,2274,1578,41,3712,3712,5986,-3754,-26.6573,6960,0.402,1007,-207,4045.0332,2.0975,25.7468,19377.624,-22,0.18,3.5,42.1,92,4.2,1625,-29.301
2001-03-30,AAPL,1007,1028,-21,0,-420,-125,-295,-88,-12,-195,-0.0104,18881.52,-0.0104,-396,1.354,-2.0854,-41.708,-19.3644,0,24,-178,-92,-86,336,512,12,-520,332,-13,-22,-22,579,556,0,0,3,0,3,546,-35,-0.0019,27.7816,0.9294,4065,441,21,325,447,288,1060,5986,637,0,1000,1637,311,326,637,2274,1578,41,3712,3712,5986,-3754,-26.6573,6960,0.394,1007,-207,3809.8598,2.0461,40.491,19377.624,-22,0.18,3.5,42.1,92,4.2,1625,-29.301
2001-03-31,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,27.7816,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.394,1431,43,3809.8598,2.0461,40.491,19377.624,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-01,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,27.7816,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.394,1431,43,3809.8598,2.0461,40.491,19377.624,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-02,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,27.1774,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.386,1431,43,3643.7659,2.0016,39.6103,19377.624,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-03,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,25.478,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.361,1431,43,3176.6268,1.8764,37.1335,19377.624,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-04,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,24.5465,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.348,1431,43,2920.5653,1.8078,35.7759,19377.624,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-05,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,26.271,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.373,1431,43,3394.6251,1.9348,38.2894,19377.624,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-06,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,25.9186,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.368,1431,43,3297.7369,1.9088,37.7757,19377.624,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-07,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,25.9186,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.368,1431,43,3297.7369,1.9088,37.7757,19377.624,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-08,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,25.9186,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.368,1431,43,3297.7369,1.9088,37.7757,19377.624,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-09,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,25.8556,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.367,1431,43,3280.4355,1.9042,37.6839,19377.624,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-10,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,27.7438,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.394,1431,43,3799.479,2.0433,40.4359,19377.624,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-11,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,27.4417,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.389,1431,43,3716.432,2.021,39.9956,19377.624,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-12,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,28.2222,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.4,1431,43,3930.97,2.0785,41.1331,19377.624,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-13,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,28.2222,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.4,1431,43,3930.97,2.0785,41.1331,19377.624,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-14,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,28.2222,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.4,1431,43,3930.97,2.0785,41.1331,19377.624,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-15,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,28.2222,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.4,1431,43,3930.97,2.0785,41.1331,19377.624,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-16,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,26.9886,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.383,1431,43,3591.8616,1.9877,39.3351,19377.624,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-17,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,25.6794,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.364,1431,43,3231.9914,1.8912,37.4271,19377.624,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-18,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,28.6879,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.407,1431,43,4070.6691,2.1128,41.8119,19406.295,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-19,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,32.3762,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.459,1431,43,5086.0341,2.3844,47.1875,19406.295,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-20,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,31.5202,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.447,1431,43,4850.3863,2.3214,45.9399,19406.295,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-21,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,31.5202,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.447,1431,43,4850.3863,2.3214,45.9399,19406.295,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-22,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,31.5202,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.447,1431,43,4850.3863,2.3214,45.9399,19406.295,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-23,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,30.5258,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.433,1431,43,4576.6189,2.2482,44.4905,19406.295,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-24,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,30.2488,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.429,1431,43,4500.3799,2.2278,44.0869,19406.295,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-25,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,31.1174,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.441,1431,43,4739.4932,2.2917,45.3528,19406.295,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-26,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,31.0796,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.441,1431,43,4729.0969,2.289,45.2978,19406.295,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-27,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,32.9804,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.468,1431,43,5252.3738,2.4289,48.0681,19406.295,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-28,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,32.9804,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.468,1431,43,5252.3738,2.4289,48.0681,19406.295,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-29,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,32.9804,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.468,1431,43,5252.3738,2.4289,48.0681,19406.295,-17,0.1,2.9,43.1,-43,4.3,1590,-32.812
2001-04-30,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,32.0867,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.455,1431,43,5006.3297,2.3631,46.7655,19406.295,-17,0.16,3.3,42.7,-286,4.4,1649,-30.521
2001-05-01,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,32.6405,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.463,1431,43,5158.8077,2.4039,47.5727,19406.295,-17,0.16,3.3,42.7,-286,4.4,1649,-30.521
2001-05-02,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,33.4713,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.475,1431,43,5387.5248,2.4651,48.7836,19406.295,-17,0.16,3.3,42.7,-286,4.4,1649,-30.521
2001-05-03,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,31.4195,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.446,1431,43,4822.663,2.314,45.7931,19406.295,-17,0.16,3.3,42.7,-286,4.4,1649,-30.521
2001-05-04,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,32.414,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.46,1431,43,5096.4304,2.3872,47.2425,19406.295,-17,0.16,3.3,42.7,-286,4.4,1649,-30.521
2001-05-05,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,32.414,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.46,1431,43,5096.4304,2.3872,47.2425,19406.295,-17,0.16,3.3,42.7,-286,4.4,1649,-30.521
2001-05-06,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,32.414,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.46,1431,43,5096.4304,2.3872,47.2425,19406.295,-17,0.16,3.3,42.7,-286,4.4,1649,-30.521
2001-05-07,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,31.4195,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.446,1431,43,4822.663,2.314,45.7931,19406.295,-17,0.16,3.3,42.7,-286,4.4,1649,-30.521
2001-05-08,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,30.9286,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.439,1431,43,4687.512,2.2778,45.0776,19406.295,-17,0.16,3.3,42.7,-286,4.4,1649,-30.521
2001-05-09,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,30.1859,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.428,1431,43,4483.0528,2.2231,43.9952,19406.295,-17,0.16,3.3,42.7,-286,4.4,1649,-30.521
2001-05-10,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,28.9523,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.411,1431,43,4143.4427,2.1323,42.1972,19406.295,-17,0.16,3.3,42.7,-286,4.4,1649,-30.521
2001-05-11,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,28.7635,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.408,1431,43,4091.4615,2.1184,41.922,19406.295,-17,0.16,3.3,42.7,-286,4.4,1649,-30.521
2001-05-12,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,28.7635,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.408,1431,43,4091.4615,2.1184,41.922,19406.295,-17,0.16,3.3,42.7,-286,4.4,1649,-30.521
2001-05-13,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,28.7635,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.408,1431,43,4091.4615,2.1184,41.922,19406.295,-17,0.16,3.3,42.7,-286,4.4,1649,-30.521
2001-05-14,AAPL,1431,1046,385,0,-8,-70,62,19,0,43,0.0021,19757.4727,0.0021,14,-1.4186,26.9043,-0.559,3.0049,0,22,-13,-92,-13,-96,512,12,-520,-96,-44,-17,-17,244,430,0,0,15,0,15,401,-61,-0.0031,29.3173,-1.0233,4144,637,10,331,151,303,785,6130,961,0,834,1795,317,280,597,2392,1599,2139,3738,3738,6130,-3827,-31.677,6960,0.416,1431,43,4243.9395,2.1592,42.7292,19406.295,-17,0.16,3.3,42.7,-286,4.4,1649,-30.521
